sentence_number,word,tag
805,hazelnut,B-ADD-ON
805,syrup,I-ADD-ON
805,.,O
806,vanilla,B-FLAVOR
806,hazelnut,I-FLAVOR
806,iced,B-TEMP
806,latte,B-BEVERAGE
806,and,O
806,a,B-QUANTITY
806,chocolate,B-BAKERY-ITEM
806,almond,I-BAKERY-ITEM
806,croissant,I-BAKERY-ITEM
806,please,O
807,Give,O
807,me,B-QUANTITY
807,a,B-SIZE
807,small,O
807,vanilla,B-FLAVOR
807,bean,B-FLAVOR
807,coolatta,B-BEVERAGE
807,.,O
808,I'd,O
808,like,O
808,a,B-QUANTITY
808,sausage,B-FOOD-ITEM
808,and,I-FOOD-ITEM
808,cheddar,I-FOOD-ITEM
808,breakfast,I-FOOD-ITEM
808,sandwich,I-FOOD-ITEM
808,.,O
808,please,O
809,What's,O
809,up,O
809,I'll,O
809,take,O
809,a,B-QUANTITY
809,medium,B-SIZE
809,iced,B-TEMP
809,latte,B-COFFEE-TYPE
809,with,O
809,hazelnut,B-FLAVOR
809,flavor,I-FLAVOR
809,.,O
810,Could,O
810,I,O
810,get,O
810,an,B-QUANTITY
810,iced,B-TEMP
810,caramel,B-FLAVOR
810,latte,B-COFFEE-TYPE
810,with,O
810,whipped,O
810,cream,I-ADD-ON
810,?,O
811,Could,O
811,I,O
811,get,O
811,a,B-QUANTITY
811,cold,B-TEMP
811,matcha,B-FLAVOR
811,with,O
811,coconut,B-MILK-TYPE
811,milk,I-MILK-TYPE
811,and,O
811,a,B-QUANTITY
811,spinach,B-FOOD-ITEM
811,feta,I-FOOD-ITEM
811,turnover,I-FOOD-ITEM
811,?,O
812,I'd,O
812,like,O
812,a,B-QUANTITY
812,bacon,B-FOOD-ITEM
812,egg,I-FOOD-ITEM
812,and,I-FOOD-ITEM
812,cheese,I-FOOD-ITEM
812,on,I-FOOD-ITEM
812,a,I-FOOD-ITEM
812,croissant,I-FOOD-ITEM
812,please,O
813,I'll,O
813,take,O
813,an,B-QUANTITY
813,old-fashioned,B-BAKERY-ITEM
813,donut,I-BAKERY-ITEM
813,and,O
813,a,B-SIZE
813,medium,B-SIZE
813,cappuccino,B-COFFEE-TYPE
813,.,O
813,please,O
814,I'll,O
814,take,O
814,a,B-QUANTITY
814,venti,B-SIZE
814,iced,B-TEMP
814,caramel,B-FLAVOR
814,macchiato,B-COFFEE-TYPE
814,with,O
814,extra,O
814,caramel,B-FLAVOR
814,drizzle,I-ADD-ON
814,.,O
815,May,O
815,I,O
815,have,O
815,a,B-QUANTITY
815,turmeric,B-FLAVOR
815,chai,B-FLAVOR
815,latte,B-COFFEE-TYPE
815,and,O
815,a,B-QUANTITY
815,blueberry,B-FLAVOR
815,almond,I-FLAVOR
815,butter,I-FLAVOR
815,smoothie,B-BEVERAGE
815,.,O
815,please,O
816,A,B-QUANTITY
816,peppermint,B-FLAVOR
816,mocha,I-FLAVOR
816,frappe,B-BEVERAGE
816,and,O
816,a,B-QUANTITY
816,ham,B-FOOD-ITEM
816,and,I-FOOD-ITEM
816,Swiss,I-FOOD-ITEM
816,pretzel,I-FOOD-ITEM
816,croissant,I-FOOD-ITEM
816,please,O
818,I'd,O
818,like,O
818,a,B-QUANTITY
818,ham,B-FOOD-ITEM
818,and,I-FOOD-ITEM
818,cheese,I-FOOD-ITEM
818,roll-up,I-FOOD-ITEM
818,.,O
818,please,O
819,May,O
819,I,O
819,have,O
819,a,B-QUANTITY
819,vanilla,B-FLAVOR
819,latte,B-COFFEE-TYPE
819,and,O
819,a,B-QUANTITY
819,bagel,B-FOOD-ITEM
819,with,I-FOOD-ITEM
819,lox,I-FOOD-ITEM
819,and,I-FOOD-ITEM
819,cream,I-FOOD-ITEM
819,cheese,I-FOOD-ITEM
819,.,O
819,please,O
820,I'd,O
820,like,O
820,an,B-QUANTITY
820,iced,B-TEMP
820,hibiscus,B-FLAVOR
820,tea,B-BEVERAGE
820,and,O
820,a,B-QUANTITY
820,coconut,B-FOOD-ITEM
820,almond,I-FOOD-ITEM
820,energy,I-FOOD-ITEM
820,bar,I-FOOD-ITEM
820,.,O
820,please,O
821,I'll,O
821,take,O
821,a,B-QUANTITY
821,spinach,B-FOOD-ITEM
821,feta,I-FOOD-ITEM
821,and,I-FOOD-ITEM
821,cage-free,I-FOOD-ITEM
821,egg,I-FOOD-ITEM
821,white,I-FOOD-ITEM
821,wrap,I-FOOD-ITEM
821,.,O
821,please,O
822,chocolate,B-BAKERY-ITEM
822,frosted,I-BAKERY-ITEM
822,donut,I-BAKERY-ITEM
822,.,O
822,please,O
823,Could,O
823,I,O
823,get,O
823,a,B-QUANTITY
823,pineapple,B-FLAVOR
823,ginger,B-FLAVOR
823,green,B-BEVERAGE
823,tea,I-BEVERAGE
823,and,O
823,a,B-QUANTITY
823,quinoa,B-FOOD-ITEM
823,breakfast,I-FOOD-ITEM
823,bowl,I-FOOD-ITEM
823,?,O
824,May,O
824,I,O
824,have,O
824,a,B-QUANTITY
824,maple,B-FLAVOR
824,pecan,I-FLAVOR
824,latte,B-COFFEE-TYPE
824,and,O
824,a,B-QUANTITY
824,bacon,B-FOOD-ITEM
824,egg,I-FOOD-ITEM
824,and,I-FOOD-ITEM
824,cheese,I-FOOD-ITEM
824,bagel,I-FOOD-ITEM
824,?,O
825,Five,B-QUANTITY
825,small,B-SIZE
825,hot,B-TEMP
825,coffees,B-COFFEE-TYPE
825,all,O
825,decaf,I-COFFEE-TYPE
825,please,O
825,Also,O
825,honey,O
825,can,O
825,you,O
825,get,O
825,me,B-QUANTITY
825,a,B-QUANTITY
825,glass,O
825,a,B-SIZE
825,milk,B-MILK-TYPE
825,on,O
825,the,O
825,side,O
825,of,O
825,possible,O
826,May,O
826,I,O
826,have,O
826,a,B-QUANTITY
826,blueberry,B-BAKERY-ITEM
826,muffin,I-BAKERY-ITEM
826,and,O
826,a,B-SIZE
826,small,B-SIZE
826,latte,B-COFFEE-TYPE
826,?,O
827,A,B-QUANTITY
827,strawberry,B-BAKERY-ITEM
827,frosted,I-BAKERY-ITEM
827,donut,I-BAKERY-ITEM
827,please,O
828,Let,O
828,me,O
828,just,O
828,get,O
828,a,B-QUANTITY
828,medium,B-SIZE
828,extra,B-DOUBLE-EXTRA
828,extra,I-DOUBLE-EXTRA
828,with,O
828,caramel,B-FLAVOR
828,swirl,I-FLAVOR
828,Keep,O
828,it,O
828,fresh,B-ADD-ON
828,please,O
829,Can,O
829,I,O
829,get,O
829,a,B-QUANTITY
829,large,B-SIZE
829,iced,B-TEMP
829,coffee,B-COFFEE-TYPE
829,three,B-ADD-ON
829,shots,I-ADD-ON
829,of,O
829,vanilla,B-FLAVOR
829,and,O
829,two,B-ADD-ON
829,shots,I-ADD-ON
829,of,O
829,espresso,B-FLAVOR
830,One,B-QUANTITY
830,large,B-SIZE
830,milk,B-ADD-ON
830,tea,B-COFFEE-TYPE
830,with,O
830,extra,B-ADD-ON
830,milk,I-ADD-ON
830,and,O
830,less,B-ADD-ON
830,ice,I-ADD-ON
830,.,O
830,Also,O
830,four,B-ADD-ON
830,shots,I-ADD-ON
830,of,O
830,mocha,B-FLAVOR
830,added,I-ADD-ON
830,to,O
830,that,O
830,.,O
831,Can,O
831,I,O
831,get,O
831,espresso,B-FLAVOR
831,double,B-ADD-ON
831,with,O
831,little,B-ADD-ON
831,hot,B-TEMP
831,water,B-BEVERAGE
831,in,O
831,small,B-SIZE
831,cup,O
831,thank,O
831,you,O
832,I'll,O
832,take,O
832,a,B-QUANTITY
832,cafe,B-COFFEE-TYPE
832,au,I-COFFEE-TYPE
832,lait,I-COFFEE-TYPE
832,with,O
832,a,B-QUANTITY
832,shot,I-ADD-ON
832,of,O
832,vanilla,B-FLAVOR
832,syrup,I-ADD-ON
832,not,O
832,too,B-ADD-ON
832,sweet,I-ADD-ON
833,Can,O
833,I,O
833,have,O
833,espresso,B-FLAVOR
833,double,B-ADD-ON
833,little,B-ADD-ON
833,hot,B-TEMP
833,water,I-ADD-ON
833,in,O
833,tiny,B-SIZE
833,cup,O
833,thank,O
833,you,O
834,Could,O
834,I,O
834,have,O
834,latte,B-COFFEE-TYPE
834,with,O
834,almond,B-MILK-TYPE
834,milk,I-MILK-TYPE
834,and,O
834,maybe,O
834,some,O
834,caramel,B-FLAVOR
834,in,O
834,big,B-SIZE
834,cup,O
835,Hello,O
835,my,O
835,dear,O
835,friend,O
835,may,O
835,I,O
835,please,O
835,request,O
835,a,B-QUANTITY
835,large,B-SIZE
835,hot,B-TEMP
835,caramel,B-FLAVOR
835,macchiato,B-COFFEE-TYPE
835,many,O
835,thanks,O
835,my,O
835,friend,O
836,Macchiato,B-FLAVOR
836,with,O
836,tiny,B-ADD-ON
836,foam,I-ADD-ON
836,strong,B-ADD-ON
836,espresso,B-FLAVOR
836,keeping,O
836,it,O
836,lit,I-ADD-ON
836,you,O
836,know,I-ADD-ON
836,?,O
837,I'll,O
837,have,O
837,that,O
837,classy,B-SIZE
837,black,B-FLAVOR
837,coffee,B-COFFEE-TYPE
837,no,O
837,frills,I-ADD-ON
837,no,O
837,fuss,I-ADD-ON
837,just,O
837,the,O
837,essentials,I-ADD-ON
838,Please,O
838,can,O
838,I,O
838,get,O
838,a,B-QUANTITY
838,large,B-SIZE
838,rose,B-FLAVOR
838,milk,B-ADD-ON
838,tea,B-COFFEE-TYPE
838,with,O
838,a,B-QUANTITY
838,swirl,I-ADD-ON
838,of,O
838,chocolate,B-FLAVOR
838,syrup,I-ADD-ON
838,reduced,B-ADD-ON
838,ice,I-ADD-ON
838,and,O
838,extra,B-ADD-ON
838,sugar,I-ADD-ON
839,One,B-QUANTITY
839,medium,B-SIZE
839,macchiato,B-FLAVOR
839,with,O
839,half,B-ADD-ON
839,almond,B-MILK-TYPE
839,milk,I-MILK-TYPE
839,and,O
839,half,B-MILK-TYPE
839,whole,I-MILK-TYPE
839,milk,I-MILK-TYPE
839,also,O
839,add,O
839,sugar,I-ADD-ON
840,Roll,B-QUANTITY
840,up,O
840,with,O
840,that,O
840,almond,B-FLAVOR
840,milk,I-MILK-TYPE
840,latte,B-COFFEE-TYPE
840,caramel,B-FLAVOR
840,drizzle,I-ADD-ON
840,in,O
840,a,B-SIZE
840,big,B-SIZE
840,mood,O
841,Let,O
841,me,O
841,get,O
841,a,B-QUANTITY
841,triple,B-ADD-ON
841,shot,I-ADD-ON
841,espresso,B-FLAVOR
841,In,O
841,a,B-QUANTITY
841,small,B-SIZE
841,iced,B-TEMP
841,coffee,B-COFFEE-TYPE
841,with,O
841,oat,B-MILK-TYPE
841,milk,I-MILK-TYPE
842,Mocha,B-FLAVOR
842,latte,B-COFFEE-TYPE
842,whipped,B-ADD-ON
842,cream,I-ADD-ON
842,game,I-ADD-ON
842,strong,I-ADD-ON
842,chocolate,B-FLAVOR
842,syrup,I-ADD-ON
842,grande,B-SIZE
842,swag,I-SIZE
843,One,B-QUANTITY
843,iced,B-TEMP
843,coffee,B-COFFEE-TYPE
843,not,O
843,sweet,B-ADD-ON
843,maybe,O
843,little,B-ADD-ON
843,vanilla,B-FLAVOR
843,syrup,I-ADD-ON
843,not,O
843,too,B-ADD-ON
843,much,I-ADD-ON
843,please,O
844,Can,O
844,I,O
844,get,O
844,a,B-QUANTITY
844,mocha,B-FLAVOR
844,frapp,B-ADD-ON
844,with,O
844,skim,B-ADD-ON
844,milk,B-ADD-ON
844,instead,O
844,of,O
844,normal,B-ADD-ON
844,milk,B-ADD-ON
845,I,O
845,need,O
845,coffee,B-COFFEE-TYPE
845,very,B-ADD-ON
845,strong,B-ADD-ON
845,no,O
845,milk,I-ADD-ON
845,no,O
845,sugar,I-ADD-ON
845,small,B-SIZE
845,cup,O
845,please,O
846,I,O
846,want,O
846,strong,B-ADD-ON
846,coffee,B-COFFEE-TYPE
846,no,O
846,milk,I-ADD-ON
846,no,O
846,sugar,I-ADD-ON
846,please,O
846,in,O
846,not,O
846,too,B-ADD-ON
846,big,B-SIZE
846,cup,O
847,Two,B-QUANTITY
847,large,B-SIZE
847,columbian,B-FLAVOR
847,blend,I-ADD-ON
847,with,O
847,regular,B-ADD-ON
847,cream,I-ADD-ON
847,and,O
847,triple,B-ADD-ON
847,sugar,I-ADD-ON
847,thanks,O
848,Hello,O
848,.,O
848,I,O
848,want,O
848,a,B-QUANTITY
848,large,B-SIZE
848,hot,B-TEMP
848,coffee,B-COFFEE-TYPE
848,with,O
848,no,O
848,cream,I-ADD-ON
848,but,O
848,a,B-QUANTITY
848,lot,I-ADD-ON
848,of,O
848,sugar,B-ADD-ON
848,.,O
848,Actually,O
848,scratch,O
848,that,O
848,no,O
848,sugar,I-ADD-ON
848,so,O
848,just,O
848,black,B-ADD-ON
848,coffee,I-ADD-ON
849,Hello,O
849,can,O
849,I,O
849,please,O
849,have,O
849,a,B-QUANTITY
849,large,B-SIZE
849,americano,B-COFFEE-TYPE
849,with,O
849,hazelnut,B-FLAVOR
849,and,O
849,cream,I-ADD-ON
849,but,O
849,no,O
849,sugar,I-ADD-ON
849,and,O
849,also,O
849,add,O
849,whipped,B-ADD-ON
849,cream,I-ADD-ON
849,on,O
849,top,O
850,Three,B-QUANTITY
850,frozen,B-TEMP
850,hot,B-TEMP
850,chocolates,B-COFFEE-TYPE
850,with,O
850,whipped,B-ADD-ON
850,cream,I-ADD-ON
850,and,O
850,chocolate,B-FLAVOR
850,syrup,I-ADD-ON
850,on,O
850,top,O
850,Also,O
850,chocolate,B-FLAVOR
850,chips,I-ADD-ON
850,on,O
850,top,O
850,if,O
850,you,O
850,have,O
850,it,O
851,Also,O
851,my,I-ADD-ON
851,son,I-ADD-ON
851,would,O
851,like,O
851,a,B-QUANTITY
851,medium,B-SIZE
851,frozen,B-TEMP
851,coffee,B-COFFEE-TYPE
851,with,O
851,chocolate,B-FLAVOR
851,syrup,I-ADD-ON
851,and,O
851,whipped,B-ADD-ON
851,cream,I-ADD-ON
852,Large,B-SIZE
852,hot,B-TEMP
852,coffee,B-COFFEE-TYPE
852,with,O
852,a,B-QUANTITY
852,little,B-ADD-ON
852,bit,I-ADD-ON
852,of,O
852,sugar,B-ADD-ON
852,.,O
852,Also,O
852,two,B-QUANTITY
852,small,B-SIZE
852,espressos,B-COFFEE-TYPE
852,with,O
852,cream,I-ADD-ON
852,no,O
852,sugar,I-ADD-ON
853,One,B-QUANTITY
853,large,B-SIZE
853,iced,B-TEMP
853,coffee,B-COFFEE-TYPE
853,with,O
853,twix,B-FLAVOR
853,and,O
853,regular,B-ADD-ON
853,cream,I-ADD-ON
853,and,O
853,sugar,I-ADD-ON
853,.,O
854,Can,O
854,I,O
854,order,O
854,a,B-QUANTITY
854,Vietnamese,B-FLAVOR
854,iced,B-TEMP
854,coffee,B-COFFEE-TYPE
854,with,O
854,condensed,B-ADD-ON
854,milk,I-ADD-ON
854,please,O
854,in,O
854,a,B-SIZE
854,tall,B-SIZE
854,glass,O
855,I,O
855,want,O
855,a,B-QUANTITY
855,large,B-SIZE
855,iced,B-TEMP
855,mocha,B-FLAVOR
855,frappuccino,B-COFFEE-TYPE
855,with,O
855,whipped,B-ADD-ON
855,cream,I-ADD-ON
855,.,O
856,Me,O
856,wanting,O
856,big,B-SIZE
856,hot,B-TEMP
856,coffee,B-COFFEE-TYPE
856,please,O
856,thank,O
856,you,O
857,Can,O
857,I,O
857,get,O
857,a,B-QUANTITY
857,hot,B-TEMP
857,coffee,B-COFFEE-TYPE
857,with,O
857,3,B-ADD-ON
857,shots,I-ADD-ON
857,of,O
857,mocha,B-FLAVOR
857,and,O
857,2,B-ADD-ON
857,shots,I-ADD-ON
857,of,O
857,vanilla,B-FLAVOR
857,.,O
857,And,O
857,also,O
857,whipped,B-ADD-ON
857,cream,I-ADD-ON
857,on,O
857,top,O
858,Give,O
858,me,O
858,a,B-QUANTITY
858,iced,B-TEMP
858,green,B-FLAVOR
858,tea,B-COFFEE-TYPE
858,matcha,B-FLAVOR
858,latte,B-FLAVOR
858,with,O
858,almond,B-FLAVOR
858,milk,I-ADD-ON
858,and,O
858,make,O
858,it,O
858,sweet,I-ADD-ON
858,but,O
858,not,O
858,too,B-ADD-ON
858,much,I-ADD-ON
859,One,B-QUANTITY
859,small,B-SIZE
859,espresso,B-FLAVOR
859,with,O
859,cream,I-ADD-ON
859,and,O
859,sugar,I-ADD-ON
860,my,O
860,husband,I-ADD-ON
860,wants,I-ADD-ON
860,a,B-QUANTITY
860,small,B-SIZE
860,cappuccino,B-COFFEE-TYPE
860,with,O
860,a,B-QUANTITY
860,shot,I-ADD-ON
860,of,O
860,vanilla,B-FLAVOR
860,and,O
860,I,O
860,would,O
860,like,O
860,an,B-QUANTITY
860,oatmeal,B-FLAVOR
860,shaken,B-ADD-ON
860,espresso,B-COFFEE-TYPE
860,with,O
860,3,B-ADD-ON
860,shots,I-ADD-ON
860,of,O
860,espresso,B-FLAVOR
860,.,O
861,One,B-QUANTITY
861,small,B-SIZE
861,iced,B-TEMP
861,coffee,B-COFFEE-TYPE
861,with,O
861,milky,B-FLAVOR
861,way,B-FLAVOR
861,.,O
862,I'd,O
862,like,O
862,a,B-QUANTITY
862,latte,B-COFFEE-TYPE
862,with,O
862,soy,B-MILK-TYPE
862,milk,I-MILK-TYPE
862,and,O
862,a,B-QUANTITY
862,shot,I-ADD-ON
862,of,O
862,caramel,B-FLAVOR
862,in,O
862,a,B-SIZE
862,medium,B-SIZE
862,size,O
863,One,B-QUANTITY
863,large,B-SIZE
863,caramel,B-FLAVOR
863,machiatto,B-COFFEE-TYPE
863,with,O
863,cream,I-ADD-ON
863,and,O
863,sugar,I-ADD-ON
864,Can,O
864,I,O
864,please,O
864,get,O
864,a,B-QUANTITY
864,large,B-SIZE
864,mochaccino,B-COFFEE-TYPE
864,with,O
864,extra,B-ADD-ON
864,mocha,B-FLAVOR
864,and,O
864,chocolate,B-FLAVOR
864,swirl,I-ADD-ON
864,.,O
864,Hold,O
864,the,O
864,ice,O
864,though,I-ADD-ON
865,I,O
865,like,O
865,macchiato,B-COFFEE-TYPE
865,but,O
865,only,O
865,with,O
865,small,B-SIZE
865,foam,B-ADD-ON
865,and,O
865,espresso,B-FLAVOR
865,strong,B-ADD-ON
865,okay,I-ADD-ON
865,?,O
866,Hello,O
866,sir,O
866,how,O
866,are,O
866,you,O
866,sir,O
866,please,O
866,I,O
866,want,O
866,a,B-QUANTITY
866,coffee,B-COFFEE-TYPE
866,large,B-SIZE
866,with,O
866,extra,B-ADD-ON
866,cream,I-ADD-ON
866,and,O
866,sugar,I-ADD-ON
866,sir,I-ADD-ON
867,I,O
867,like,O
867,latte,B-COFFEE-TYPE
867,but,O
867,with,O
867,milk,B-MILK-TYPE
867,from,O
867,soy,B-MILK-TYPE
867,and,O
867,maybe,O
867,little,B-ADD-ON
867,chocolate,B-FLAVOR
867,medium,B-SIZE
867,size,O
868,I\'ll,O
868,take,O
868,a,B-QUANTITY
868,small,B-SIZE
868,black,B-FLAVOR
868,cold,B-TEMP
868,brew,B-COFFEE-TYPE
868,and,O
868,a,B-QUANTITY
868,bagel,B-FLAVOR
868,with,O
868,cream,B-ADD-ON
868,cheese,I-ADD-ON
868,please,O
869,Make,O
869,my,O
869,cappuccino,B-COFFEE-TYPE
869,extra,O
869,frothy,B-ADD-ON
869,and,O
869,dusted,B-ADD-ON
869,with,O
869,cocoa,B-ADD-ON
869,powder,I-ADD-ON
869,.,O
870,A,B-QUANTITY
870,lavender,B-FLAVOR
870,chamomile,B-FLAVOR
870,tea,B-BEVERAGE
870,with,O
870,a,B-QUANTITY
870,drizzle,B-ADD-ON
870,of,O
870,honey,B-ADD-ON
870,.,O
871,10,B-QUANTITY
871,large,B-SIZE
871,black,B-FLAVOR
871,coffees,B-COFFEE-TYPE
871,ma'am,O
872,can,O
872,i,O
872,get,O
872,two,B-QUANTITY
872,large,B-SIZE
872,black,B-FLAVOR
872,coffees,B-COFFEE-TYPE
872,that,O
872,’s,O
872,it,O
873,Make,O
873,my,O
873,iced,B-TEMP
873,coffee,B-COFFEE-TYPE
873,with,O
873,a,B-QUANTITY
873,hint,B-ADD-ON
873,of,O
873,lavender,B-FLAVOR
873,syrup,I-ADD-ON
874,Five,B-QUANTITY
874,hundred,I-SIZE
874,iced,B-TEMP
874,coffee,B-COFFEE-TYPE
874,size,B-SIZE
874,large,I-SIZE
874,with,O
874,cold,B-ADD-ON
874,foam,I-ADD-ON
874,and,O
874,5,B-SIZE
874,pumps,I-SIZE
874,sugar,I-ADD-ON
874,and,O
874,10,B-SIZE
874,pumps,I-SIZE
874,vanilla,I-ADD-ON
875,I\'ll,O
875,go,O
875,for,O
875,a,B-QUANTITY
875,cold,B-FLAVOR
875,brew,B-COFFEE-TYPE
875,with,O
875,a,B-QUANTITY
875,splash,B-ADD-ON
875,of,O
875,coconut,B-FLAVOR
875,milk,I-ADD-ON
876,Make,O
876,my,O
876,mocha,B-COFFEE-TYPE
876,with,O
876,dark,B-FLAVOR
876,chocolate,B-ADD-ON
876,and,O
876,a,B-QUANTITY
876,swirl,B-ADD-ON
876,of,O
876,caramel,B-FLAVOR
876,please,O
877,A,B-QUANTITY
877,banana,B-FOOD-ITEM
877,foster,B-FOOD-ITEM
877,frappuccino,B-COFFEE-TYPE
877,please,O
878,I'll,O
878,take,O
878,a,B-QUANTITY
878,medium,B-SIZE
878,Americano,B-COFFEE-TYPE
878,please,O
879,Can,O
879,you,O
879,make,O
879,my,O
879,flat,B-SIZE
879,white,B-FLAVOR
879,with,O
879,a,B-QUANTITY
879,hint,B-ADD-ON
879,of,O
879,toffee,B-FLAVOR
879,?,O
880,I\'ll,O
880,take,O
880,a,B-QUANTITY
880,spicy,B-FLAVOR
880,chai,B-BEVERAGE
880,iced,B-TEMP
880,tea,B-BEVERAGE
881,May,O
881,I,O
881,have,O
881,a,B-QUANTITY
881,rosemary,B-FLAVOR
881,honey,B-SWEETENER
881,iced,B-TEMP
881,latte,B-COFFEE-TYPE
881,?,O
882,Can,O
882,I,O
882,get,O
882,a,B-QUANTITY
882,mocha,B-FLAVOR
882,frappuccino,B-COFFEE-TYPE
882,with,O
882,whipped,B-ADD-ON
882,cream,I-ADD-ON
882,and,O
882,chocolate,B-FLAVOR
882,drizzle,I-ADD-ON
882,size,B-SIZE
882,medium,I-SIZE
883,Do,O
883,you,O
883,have,O
883,any,O
883,sugar-free,B-DIETARY-NEEDS
883,options,I-DIETARY-NEEDS
883,for,O
883,your,O
883,iced,B-TEMP
883,coffees,B-BEVERAGE
883,?,O
884,A,B-QUANTITY
884,mocha,B-COFFEE-TYPE
884,with,O
884,whipped,B-ADD-ON
884,cream,I-ADD-ON
884,and,O
884,chocolate,B-FLAVOR
884,drizzle,I-ADD-ON
884,.,O
885,Can,O
885,I,O
885,get,O
885,an,B-QUANTITY
885,iced,B-TEMP
885,macchiato,B-COFFEE-TYPE
885,with,O
885,whipped,B-ADD-ON
885,cream,I-ADD-ON
885,and,O
885,less,B-ADD-ON
885,ice,I-ADD-ON
885,size,B-SIZE
885,large,I-SIZE
886,I\'d,O
886,like,O
886,a,B-QUANTITY
886,hot,B-TEMP
886,chocolate,B-FLAVOR
886,with,O
886,marshmallows,I-ADD-ON
886,and,O
886,a,B-QUANTITY
886,dash,B-ADD-ON
886,of,O
886,cinnamon,B-ADD-ON
886,.,O
887,I\'ll,O
887,take,O
887,a,B-QUANTITY
887,honey,B-SWEETENER
887,lavender,B-FLAVOR
888,A,B-QUANTITY
888,double-shot,B-FLAVOR
888,of,O
888,espresso,B-COFFEE-TYPE
888,over,O
888,ice,B-FLAVOR
888,please,O
889,A,B-QUANTITY
889,hot,B-TEMP
889,peppermint,B-FLAVOR
889,tea,B-BEVERAGE
889,with,O
889,a,B-QUANTITY
889,slice,B-ADD-ON
889,of,O
889,lemon,B-ADD-ON
889,please,O
890,Make,O
890,my,O
890,iced,B-TEMP
890,coffee,B-COFFEE-TYPE
890,with,O
890,a,B-QUANTITY
890,splash,B-ADD-ON
890,of,O
890,caramel,B-FLAVOR
890,syrup,I-FLAVOR
891,Make,O
891,my,O
891,caramel,B-FLAVOR
891,macchiato,B-COFFEE-TYPE
891,with,O
891,a,B-QUANTITY
891,swirl,B-ADD-ON
891,of,O
891,butterscotch,B-FLAVOR
891,.,O
892,A,B-FLAVOR
892,black,B-FLAVOR
892,and,O
892,tan,B-FLAVOR
892,please,O
892,–,O
892,half,B-ADD-ON
892,coffee,I-ADD-ON
892,half,I-ADD-ON
892,chai,B-FLAVOR
892,tea,B-COFFEE-TYPE
892,with,O
892,a,B-QUANTITY
892,dollop,B-ADD-ON
892,of,O
892,foam,I-ADD-ON
892,on,O
892,top,I-ADD-ON
892,.,O
893,A,B-QUANTITY
893,spicy,B-FLAVOR
893,Mexican,B-FLAVOR
893,hot,B-TEMP
893,chocolate,B-BEVERAGE
893,please,O
894,One,B-QUANTITY
894,flat,B-SIZE
894,white,B-FLAVOR
894,extra,B-QUANTITY
894,strong,B-FLAVOR
894,if,O
894,you,O
894,can,O
895,I\'ll,O
895,go,O
895,for,O
895,a,B-QUANTITY
895,lavender,B-FLAVOR
895,mint,B-FLAVOR
895,iced,B-TEMP
895,coffee,B-COFFEE-TYPE
896,Make,O
896,my,O
896,latte,B-COFFEE-TYPE
896,extra,O
896,hot,B-TEMP
896,and,O
896,extra,B-QUANTITY
896,strong,B-FLAVOR
896,.,O
897,Make,O
897,my,O
897,espresso,B-FLAVOR
897,a,B-QUANTITY
897,double,B-ADD-ON
897,and,O
897,add,O
897,a,B-QUANTITY
897,dollop,B-ADD-ON
897,of,O
897,whipped,B-FLAVOR
897,cream,I-FLAVOR
898,Can,O
898,I,O
898,get,O
898,a,B-QUANTITY
898,caramel,B-FLAVOR
898,iced,B-TEMP
898,coffee,B-COFFEE-TYPE
898,with,O
898,a,B-QUANTITY
898,splash,B-ADD-ON
898,of,O
898,cream,B-ADD-ON
899,May,O
899,I,O
899,have,O
899,a,B-QUANTITY
899,caramel,B-FLAVOR
899,macchiato,B-COFFEE-TYPE
899,with,O
899,an,B-QUANTITY
899,extra,B-QUANTITY
899,shot,I-QUANTITY
900,A,B-QUANTITY
900,chocolate,B-FLAVOR
900,banana,B-FLAVOR
900,bread,B-BAKERY-ITEM
900,frappuccino,B-COFFEE-TYPE
901,How,O
901,about,O
901,a,B-QUANTITY
901,lavender-infused,B-ADD-ON
901,latte,B-COFFEE-TYPE
901,with,O
901,oat,B-MILK-TYPE
901,milk,I-MILK-TYPE
901,?,O
902,Small,B-QUANTITY
902,iced,B-TEMP
902,tea,B-COFFEE-TYPE
902,with,O
902,honey,I-ADD-ON
902,and,O
902,sugar,I-ADD-ON
903,May,O
903,I,O
903,have,O
903,a,B-QUANTITY
903,maple,B-FLAVOR
903,pecan,B-FLAVOR
903,iced,B-TEMP
903,coffee,B-COFFEE-TYPE
904,A,B-QUANTITY
904,chocolate,B-FLAVOR
904,peanut,B-FLAVOR
904,butter,B-FLAVOR
904,cup,B-FLAVOR
904,frappuccino,B-COFFEE-TYPE
904,with,O
904,whipped,B-ADD-ON
904,cream,I-ADD-ON
905,Do,O
905,you,O
905,have,O
905,any,O
905,seasonal,B-BEVERAGE
905,specials,I-BEVERAGE
906,I'll,O
906,take,O
906,a,B-QUANTITY
906,honey,B-SWEETENER
906,lavender,B-FLAVOR
906,white,B-FLAVOR
906,mocha,B-COFFEE-TYPE
907,May,O
907,I,O
907,have,O
907,a,B-QUANTITY
907,lavender,B-FLAVOR
907,honey,B-FLAVOR
907,white,B-FLAVOR
907,mocha,B-COFFEE-TYPE
908,A,B-QUANTITY
908,gingerbread,B-FLAVOR
908,latte,B-COFFEE-TYPE
908,with,O
908,a,B-QUANTITY
908,dash,B-ADD-ON
908,of,O
908,nutmeg,B-ADD-ON
908,please,O
909,I\'ll,O
909,take,O
